Account,Dollar,Country,SIC,Decision,POS,Card,Outcome
602061,377.93,6,3001,4,1,1,0
592533,475.10,6,5861,4,2,2,0
561746,631.25,6,4214,4,1,1,0
926205,553.92,6,2931,4,1,2,0
729377,560.17,6,5932,4,2,2,0
166388,487.95,6,2096,4,1,2,1
680076,442.49,6,1340,4,1,1,1
886811,517.65,6,1154,4,1,1,1
590066,574.71,6,5172,4,1,1,0
611048,332.56,6,1736,4,1,1,0
575157,375.13,6,3192,4,1,1,1
357743,304.16,6,1529,4,2,2,1
949088,403.59,6,1984,4,1,1,1
300668,359.36,6,2466,4,1,1,0
172213,339.43,6,1637,4,1,1,0
652380,666.57,6,4197,4,2,2,0
590215,537.40,6,5203,4,1,1,0
638902,549.12,7,2143,1,1,1,0
325732,523.28,7,4144,1,1,2,1
643921,584.89,7,5324,1,1,2,0
691143,569.08,7,4839,1,1,1,0
517532,546.21,7,4473,1,1,2,0
166908,717.63,7,5054,1,2,2,0
197739,440.96,7,4742,1,1,1,1
831926,336.08,7,2250,1,2,2,0
285591,574.79,7,5453,1,1,2,0
933417,640.68,7,1513,1,2,2,0
536456,355.17,7,1024,1,2,2,0
181902,649.38,7,4819,1,1,1,0
497188,446.49,7,5140,1,1,1,0
604612,539.23,7,4812,1,1,1,0
693767,589.31,7,2522,1,1,1,0
361047,647.23,7,4287,1,1,1,1
572977,492.50,7,3095,1,1,1,0
721989,499.26,7,4220,1,1,2,0
356742,501.34,7,4911,1,1,2,1
881359,500.73,7,1148,1,1,2,0
157340,467.57,8,4790,2,1,2,0
306276,474.41,8,1933,2,1,1,0
957640,591.15,8,2052,2,1,1,0
809276,407.18,8,5864,2,1,1,0
239225,838.96,8,3970,2,1,2,0
209609,601.38,8,5849,2,1,1,0
457626,477.36,8,2327,2,1,2,0
499947,556.97,8,1081,2,1,1,0
560977,529.61,8,4904,2,1,1,1
298341,406.46,8,5030,2,2,2,0
266363,587.30,8,4485,2,1,1,0
148647,438.34,8,1348,2,2,2,1
672073,505.85,8,5591,2,1,1,0
750141,486.98,8,4490,2,1,1,0
967966,497.34,8,1106,2,2,2,0
567234,484.63,8,1422,2,1,2,0
671609,531.54,8,1772,2,1,1,1
764286,297.01,8,4617,2,1,1,0
342577,380.56,8,5360,2,2,2,0
467684,642.30,8,3956,2,2,2,0
939379,268.84,9,3332,3,1,1,0
496729,446.19,9,5884,3,1,1,0
586241,382.91,9,4215,3,1,1,1
770348,435.20,9,1604,3,2,2,0
108926,405.37,9,4177,3,1,2,0
886768,465.54,9,4143,3,1,1,1
524257,543.46,9,1511,3,1,1,0
801670,442.71,9,5142,3,2,2,0
489539,500.08,9,5047,3,2,2,0
823822,487.88,9,5232,3,1,2,1
303233,583.02,9,2850,3,1,1,0
500709,347.78,9,2549,3,1,1,1
596585,536.72,9,4873,3,2,2,0
381002,711.78,9,5275,3,2,2,0
810770,547.27,9,2587,3,2,2,0
328243,418.39,9,5163,3,2,2,1
920996,665.69,9,4299,3,1,1,1
748426,401.30,9,4735,3,2,2,0
981526,371.60,9,4639,3,1,1,1
713500,480.17,9,1897,3,1,1,0
252558,490.02,10,4949,4,2,2,1
952987,400.69,10,3588,4,2,2,0
268011,614.52,10,4506,4,1,2,1
934596,515.51,10,1779,4,1,1,0
300543,468.66,10,5923,4,2,2,0
616475,514.65,10,5096,4,2,2,1
569981,508.93,10,5410,4,1,2,0
377296,469.34,10,4058,4,2,2,0
661147,545.80,10,5531,4,2,2,0
315726,462.03,10,4494,4,1,1,0
230256,568.07,10,5512,4,1,1,0
883202,440.12,10,3744,4,1,2,0
355138,534.82,10,5967,4,1,1,0
163179,473.07,10,5217,4,1,1,0
599386,332.83,10,2418,4,1,2,0
270190,594.60,10,4376,4,1,2,0
158602,632.20,10,5340,4,1,1,0
530330,448.84,10,5315,4,2,2,0
931408,580.12,10,1050,4,2,2,0
581412,457.98,10,1383,4,1,2,0
787328,282.66,1,2368,1,2,2,0
257732,488.13,1,2156,1,2,2,0
467255,551.89,1,5228,1,1,1,1
681029,475.99,1,2344,1,1,1,0
450027,546.80,1,4175,1,2,2,1
374911,538.05,1,5364,1,2,2,0
230007,537.18,1,2621,1,1,1,1
213660,550.37,1,4013,1,2,2,0
718711,272.81,1,1915,1,1,2,0
164196,367.11,1,3544,1,2,2,0
729183,423.76,1,2534,1,1,1,0
554555,567.68,1,2779,1,1,2,0
277554,458.70,1,2899,1,1,1,0
676210,392.82,1,5305,1,2,2,0
375838,356.44,1,3838,1,2,2,1
526130,467.03,1,2873,1,2,2,0
199683,504.00,1,2773,1,1,1,0
788610,549.74,1,4048,1,1,1,0
714924,422.94,1,5125,1,2,2,1
887560,352.82,1,1244,1,2,2,0
778100,363.34,2,5988,2,1,1,0
894084,531.47,2,5300,2,2,2,0
890733,646.95,2,5308,2,1,2,1
565382,480.76,2,3612,2,1,2,1
640534,496.12,2,5978,2,1,2,1
114407,464.81,2,5883,2,1,1,0
986947,569.15,2,5440,2,1,1,0
748798,435.49,2,5076,2,2,2,0
817752,545.82,2,2277,2,1,2,0
988803,597.56,2,5487,2,2,2,0
153397,325.20,2,5876,2,1,1,0
316054,503.37,2,2238,2,1,1,0
871503,597.83,2,4832,2,1,1,0
382670,390.63,2,2605,2,1,1,1
167476,441.10,2,3483,2,2,2,0
528443,520.97,2,2617,2,2,2,1
236537,526.51,2,4149,2,2,2,0
688517,548.06,2,2723,2,2,2,0
977606,495.87,2,3394,2,1,2,0
637060,519.23,2,3222,2,1,2,1
540236,430.85,3,3705,3,1,1,1
582899,545.31,3,3273,3,1,2,0
708036,586.90,3,4460,3,1,1,1
559237,346.54,3,5796,3,1,2,0
779928,495.08,3,1784,3,1,1,1
286971,664.37,3,1453,3,1,1,0
623906,575.71,3,4510,3,2,2,0
697603,522.88,3,4744,3,1,2,0
249410,516.77,3,2604,3,1,1,1
947592,344.13,3,4999,3,1,1,1
309566,634.73,3,2546,3,1,1,0
599396,582.31,3,3515,3,1,1,0
540044,590.17,3,5754,3,1,1,0
613276,521.68,3,5055,3,1,2,0
590178,604.05,3,5226,3,2,2,0
678644,484.97,3,3268,3,1,1,0
224315,689.03,3,4645,3,1,2,0
674596,366.39,3,5125,3,1,1,1
603652,352.98,3,2564,3,2,2,0
100291,438.58,3,5099,3,1,1,0
881370,265.43,4,1347,4,1,2,0
820054,546.67,4,2511,4,1,1,0
107354,436.85,4,2449,4,1,1,0
922633,520.86,4,2018,4,2,2,0
521164,399.15,4,3783,4,1,1,0
586104,445.59,4,4260,4,1,2,0
576368,458.91,4,5665,4,2,2,0
816022,520.54,4,5827,4,1,1,0
185940,635.35,4,4888,4,1,2,0
107512,400.62,4,1291,4,1,1,0
416904,607.95,4,4179,4,1,2,0
372556,545.64,4,5822,4,2,2,0
915323,559.11,4,5985,4,2,2,0
202662,591.71,4,1955,4,1,2,0
639957,349.70,4,1659,4,1,1,0
128013,531.79,4,5456,4,1,2,0
570628,418.21,4,1632,4,1,1,0
191408,610.12,4,4209,4,1,2,0
781559,623.80,4,4970,4,1,2,0
115166,468.34,4,3696,4,1,2,0
558757,407.16,5,5248,1,1,2,0
977241,419.78,5,3636,1,1,1,0
141296,507.71,5,4348,1,1,2,0
685694,418.47,5,2623,1,1,1,0
197952,510.63,5,3432,1,1,2,1
945675,522.55,5,5306,1,1,1,0
825963,259.38,5,4391,1,2,2,0
534635,450.01,5,2577,1,1,2,0
799090,567.81,5,1639,1,2,2,1
494465,650.72,5,3221,1,2,2,0
127073,529.49,5,1543,1,1,1,0
374168,490.14,5,1619,1,1,1,0
500573,441.30,5,5098,1,1,1,0
265389,502.17,5,5444,1,1,2,1
429353,567.27,5,1162,1,2,2,0
715434,491.40,5,4803,1,2,2,0
460673,341.46,5,1882,1,1,1,1
291102,429.81,5,5544,1,1,1,0
956808,566.02,5,5425,1,1,1,0
686040,562.57,5,3508,1,1,2,0
577128,412.38,6,1498,2,1,1,0
312962,653.00,6,5072,2,1,1,1
379654,278.07,6,1045,2,2,2,0
343531,454.36,6,2986,2,2,2,0
719772,561.34,6,4148,2,1,1,0
212430,366.47,6,4196,2,2,2,1
951917,500.10,6,4143,2,1,1,1
890681,595.46,6,5648,2,1,2,0
972563,405.40,6,5464,2,1,1,0
540090,454.04,6,2451,2,1,2,0
409209,411.84,6,4627,2,2,2,0
980786,694.72,6,3572,2,1,1,0
792237,491.82,6,1837,2,1,1,0
689342,385.29,6,3885,2,1,1,1
431684,682.56,6,1935,2,1,1,0
292381,382.48,6,5255,2,1,2,0
581335,423.05,6,4069,2,1,1,0
881083,536.90,6,5352,2,1,1,0
500426,439.19,6,5192,2,1,2,1
525810,721.47,6,2682,2,1,2,0
677728,493.63,7,1146,3,1,2,0
435272,323.75,7,3483,3,1,2,0
390525,300.07,7,2510,3,2,2,0
289466,473.10,7,1858,3,1,1,1
745377,350.44,7,2426,3,1,1,0
921280,535.77,7,3466,3,1,1,0
388888,637.75,7,1600,3,1,1,0
116534,674.27,7,4154,3,1,2,1
951094,459.66,7,4234,3,1,2,1
116804,575.10,7,1312,3,1,1,0
277076,596.60,7,5061,3,1,1,1
645528,525.41,7,3960,3,2,2,1
440741,555.19,7,3400,3,1,1,1
716441,347.94,7,5932,3,2,2,0
226511,492.44,7,5657,3,1,1,0
616317,452.78,7,5609,3,1,1,0
849634,592.36,7,1848,3,1,2,1
616886,520.30,7,4871,3,1,1,0
301340,493.05,7,2035,3,2,2,0
403368,714.82,7,3137,3,2,2,1
303618,437.83,8,2722,4,1,1,0
696137,371.71,8,1728,4,1,1,1
969841,546.25,8,4377,4,2,2,0
883063,546.50,8,2672,4,1,1,0
734803,410.77,8,4190,4,1,1,0
238584,547.71,8,4846,4,2,2,0
794461,378.59,8,2179,4,1,1,0
250462,407.81,8,2859,4,2,2,0
777835,398.26,8,5037,4,1,1,0
993189,503.49,8,4634,4,1,2,0
837480,476.20,8,2227,4,1,1,0
825030,453.28,8,3796,4,1,2,0
766224,487.18,8,2308,4,1,2,0
844768,250.25,8,2150,4,1,1,0
462633,556.65,8,2608,4,1,2,0
646005,355.10,8,4035,4,1,1,0
849922,493.69,8,5256,4,1,2,1
337181,356.46,8,2314,4,1,2,0
787493,530.25,8,1010,4,1,1,0
624664,630.59,8,4131,4,1,1,0
949747,485.78,9,4741,1,1,1,0
228654,596.01,9,3359,1,1,2,0
810175,689.85,9,4443,1,1,1,0
131873,421.76,9,3587,1,1,1,0
786141,330.39,9,5485,1,1,1,0
837844,296.56,9,2934,1,2,2,1
177340,366.76,9,2430,1,1,2,0
739740,502.24,9,2617,1,2,2,0
216786,515.84,9,2044,1,1,1,0
990878,532.35,9,3096,1,2,2,0
240855,459.29,9,2135,1,1,1,1
141519,572.89,9,3446,1,1,2,0
671330,620.36,9,2403,1,1,2,0
511962,304.72,9,4604,1,1,1,1
751889,392.28,9,1127,1,1,2,0
191873,629.97,9,5199,1,1,2,0
840286,624.08,9,3261,1,1,2,0
955515,420.14,9,4454,1,1,1,0
964958,432.66,9,4670,1,2,2,0
340558,561.20,9,5762,1,1,1,0
114928,690.13,10,2066,2,2,2,0
949073,684.88,10,1020,2,1,2,0
427509,407.29,10,1735,2,2,2,1
721628,562.72,10,5700,2,1,1,0
333635,245.14,10,2525,2,1,1,1
773834,532.02,10,5853,2,1,1,0
164765,582.15,10,3521,2,2,2,0
122948,617.00,10,5434,2,1,1,1
723210,452.42,10,1671,2,1,1,0
225404,473.30,10,5153,2,1,1,0
926507,528.39,10,1566,2,2,2,1
207170,530.15,10,4100,2,1,1,0
704974,562.86,10,2697,2,1,1,0
677561,466.68,10,2369,2,1,1,1
401868,652.03,10,5803,2,1,1,0
883708,551.05,10,3961,2,2,2,1
803655,640.97,10,1766,2,2,2,1
384021,437.01,10,1886,2,1,1,1
544174,427.45,10,2554,2,1,2,0
843562,593.67,10,1090,2,1,2,0
887635,505.25,1,4164,3,1,1,1
554009,612.71,1,2435,3,1,2,0
929991,420.27,1,1023,3,1,1,0
677404,420.52,1,3343,3,1,1,1
885992,575.68,1,4444,3,1,1,0
239373,417.89,1,1529,3,1,1,0
481845,611.41,1,4028,3,2,2,0
999281,573.53,1,3007,3,1,2,0
639183,442.97,1,1182,3,1,1,0
655717,719.78,1,3130,3,1,2,0
962882,771.64,1,5085,3,1,1,1
898025,378.43,1,2330,3,2,2,0
568422,495.61,1,3384,3,2,2,0
849086,602.50,1,5270,3,2,2,0
124779,409.23,1,3482,3,1,1,0
414436,516.70,1,5192,3,1,2,0
169464,531.20,1,4358,3,1,1,1
539735,338.87,1,5263,3,1,1,0
567527,582.70,1,2467,3,1,1,0
964063,573.91,1,4885,3,1,1,0
306642,501.54,2,4554,4,1,1,0
164789,497.05,2,1574,4,1,2,0
577538,385.25,2,5608,4,1,2,0
149178,418.23,2,3273,4,1,1,0
497903,446.73,2,2766,4,1,1,0
147778,382.25,2,5833,4,1,1,0
755997,573.34,2,5431,4,1,1,0
769733,544.61,2,5887,4,1,2,0
951237,455.89,2,4351,4,1,2,1
982568,574.52,2,1719,4,1,1,0
107020,432.06,2,3999,4,2,2,0
106077,461.45,2,1083,4,1,1,0
813920,511.59,2,1126,4,1,1,1
600734,527.29,2,5335,4,1,1,0
857638,292.70,2,2652,4,1,1,1
715013,544.94,2,4174,4,1,1,0
635561,463.34,2,4423,4,1,1,0
992310,357.36,2,5128,4,1,1,0
484768,491.01,2,2261,4,1,1,1
570967,590.51,2,1800,4,1,1,0
751983,545.67,3,2333,1,1,1,0
262952,585.70,3,5717,1,1,1,0
276137,407.55,3,4244,1,2,2,0
109256,471.52,3,5800,1,1,1,0
416118,562.09,3,2362,1,2,2,0
917198,360.35,3,1615,1,2,2,1
281810,406.79,3,1581,1,1,2,0
497743,371.53,3,1365,1,1,1,1
838436,377.74,3,2953,1,1,1,1
828835,534.75,3,5339,1,2,2,0
135517,288.96,3,4853,1,1,2,1
557510,510.38,3,5560,1,1,2,0
905681,667.75,3,1530,1,2,2,1
955794,309.03,3,5457,1,1,1,0
662540,534.43,3,5962,1,1,2,0
563370,482.84,3,5599,1,1,1,0
491477,371.53,3,3616,1,1,1,0
889024,411.94,3,3236,1,1,1,0
746794,509.77,3,2170,1,1,2,1
638804,542.52,3,2430,1,2,2,0
815073,426.60,4,4140,2,1,2,0
324282,660.23,4,1047,2,2,2,0
432428,257.21,4,5851,2,1,1,0
765440,541.80,4,2576,2,1,1,0
568203,440.43,4,4057,2,1,2,1
236781,347.43,4,5402,2,2,2,0
324487,438.74,4,1537,2,1,1,0
825481,611.45,4,5295,2,1,1,0
323508,449.86,4,2788,2,1,1,0
256641,481.42,4,4762,2,1,1,0
117937,586.16,4,4233,2,1,1,0
406668,614.56,4,4553,2,1,2,0
911718,489.56,4,5456,2,1,1,0
655552,431.61,4,4336,2,1,1,0
295558,487.62,4,4434,2,1,1,0
809871,280.98,4,5069,2,1,1,0
491750,461.14,4,3601,2,1,1,0
786987,701.71,4,2126,2,1,1,1
493510,573.07,4,3851,2,1,1,0
822049,528.16,4,1643,2,1,1,0
684919,485.79,5,4448,3,1,1,0
595204,424.86,5,3926,3,1,1,0
187342,402.26,5,5960,3,1,1,0
782720,602.02,5,5458,3,1,2,0
733680,567.43,5,5756,3,1,1,0
203071,388.73,5,5323,3,1,2,0
515885,449.30,5,3767,3,1,1,1
654568,387.91,5,1401,3,1,1,0
547788,383.51,5,5860,3,1,1,0
734460,422.53,5,1731,3,1,1,0
745667,558.42,5,2030,3,2,2,0
764107,616.20,5,5065,3,1,1,0
436359,569.88,5,4238,3,1,1,0
922862,554.43,5,5635,3,1,1,0
988478,550.87,5,3384,3,2,2,0
765028,489.71,5,5286,3,1,1,0
994556,481.95,5,2614,3,1,1,0
646444,367.53,5,2627,3,1,1,0
336672,369.40,5,4240,3,1,1,0
178648,501.21,5,5131,3,1,2,0
537374,339.19,6,4144,4,1,2,0
961823,574.44,6,4604,4,1,2,1
227032,468.93,6,1982,4,2,2,0
624982,693.45,6,1285,4,1,2,0
193965,549.48,6,2819,4,1,1,0
635131,455.81,6,4500,4,1,2,0
342544,538.49,6,4595,4,1,2,1
734379,471.90,6,2744,4,2,2,0
251975,495.87,6,3387,4,1,1,0
774651,412.29,6,2719,4,1,1,0
606497,437.31,6,4294,4,1,1,0
916857,625.79,6,3540,4,1,2,0
241073,490.43,6,3266,4,2,2,0
359020,545.26,6,1972,4,1,1,0
755273,420.40,6,2110,4,1,2,0
840838,365.43,6,4605,4,1,1,0
260494,500.26,6,5192,4,1,1,0
768348,547.49,6,5461,4,2,2,0
435224,593.36,6,5501,4,2,2,0
488866,514.77,6,5427,4,1,1,1
601806,462.54,7,5750,1,1,1,0
912207,682.06,7,2900,1,2,2,0
612011,456.93,7,5588,1,2,2,0
299997,713.56,7,5157,1,1,2,1
543533,529.91,7,1655,1,1,2,0
463206,702.65,7,1749,1,2,2,0
323336,523.62,7,3197,1,1,1,0
514297,452.51,7,3304,1,1,1,0
595642,658.05,7,3073,1,2,2,0
535147,564.13,7,1231,1,1,1,1
780106,478.87,7,3293,1,2,2,0
484454,588.11,7,3286,1,2,2,1
537417,228.78,7,2598,1,1,1,1
418863,413.97,7,3310,1,1,1,0
975656,471.25,7,1660,1,2,2,0
289471,560.74,7,3931,1,2,2,0
702954,436.71,7,4283,1,2,2,0
999006,432.86,7,1206,1,1,1,0
256847,589.92,7,4222,1,2,2,0
698537,509.39,7,5915,1,1,1,0
266965,450.93,8,4786,2,2,2,0
968544,544.27,8,5218,2,2,2,0
601794,463.83,8,3346,2,1,2,0
729567,452.51,8,1528,2,1,1,0
552017,549.94,8,3133,2,1,2,1
916023,479.36,8,2591,2,2,2,1
871683,336.77,8,3010,2,1,2,0
172702,692.14,8,4763,2,1,1,0
252236,604.83,8,4115,2,1,2,0
441563,525.41,8,3662,2,1,2,1
548801,437.42,8,1431,2,2,2,0
787770,542.04,8,3995,2,1,2,1
856181,592.28,8,3940,2,1,2,0
152665,686.48,8,5269,2,1,2,0
925412,369.41,8,5742,2,2,2,0
802663,499.26,8,4871,2,1,1,0
478148,415.35,8,1426,2,1,1,0
519177,471.95,8,4104,2,2,2,1
102940,453.38,8,1106,2,1,1,0
467847,366.91,8,5894,2,1,1,0
252247,519.60,9,3058,3,1,1,0
619382,463.16,9,5998,3,1,1,0
132048,626.90,9,2104,3,1,1,0
263162,527.17,9,1542,3,1,1,0
825108,474.20,9,3461,3,1,1,1
794111,456.49,9,2861,3,1,2,0
641974,545.68,9,2150,3,2,2,0
527108,589.52,9,2354,3,1,1,0
149314,467.48,9,1695,3,1,1,0
549612,430.34,9,4645,3,2,2,0
677332,451.16,9,2428,3,1,2,0
291910,456.49,9,4775,3,1,2,0
719146,568.22,9,1058,3,1,1,0
225027,569.82,9,2613,3,1,2,0
353058,657.69,9,2982,3,1,1,0
393947,653.68,9,4282,3,1,1,0
311636,573.29,9,1605,3,1,2,0
281438,439.00,9,2105,3,1,1,0
231447,475.73,9,2132,3,2,2,0
195061,275.19,9,3364,3,2,2,0
502016,456.17,10,4348,4,2,2,0
967425,483.95,10,4059,4,1,1,0
705148,392.17,10,3503,4,1,1,0
737379,550.59,10,4202,4,1,2,1
838126,379.18,10,1949,4,2,2,0
218676,415.76,10,4531,4,2,2,0
899247,620.22,10,2393,4,1,1,1
780454,418.15,10,2242,4,1,2,1
465561,465.18,10,5675,4,1,1,1
675937,566.73,10,5403,4,1,2,0
775604,576.27,10,5645,4,2,2,0
777045,369.72,10,5206,4,2,2,0
358206,605.84,10,4018,4,2,2,0
207225,521.06,10,3990,4,1,1,0
900170,434.42,10,5744,4,1,1,1
571946,422.18,10,1713,4,1,1,0
366244,630.78,10,5254,4,2,2,1
552901,607.03,10,5387,4,1,1,0
105044,611.63,10,3586,4,2,2,0
385433,548.68,10,4886,4,2,2,0
271925,479.28,1,2574,1,1,1,0
735435,488.61,1,3746,1,1,1,0
238369,555.37,1,3892,1,1,1,0
690338,509.10,1,3726,1,1,1,1
117475,619.60,1,1942,1,1,1,0
720369,550.83,1,5441,1,1,1,0
155368,373.87,1,3697,1,1,1,0
490563,605.04,1,2078,1,1,2,0
184466,587.00,1,5789,1,1,1,1
609471,356.06,1,4909,1,1,1,1
271617,290.39,1,4611,1,2,2,1
486834,372.45,1,2887,1,1,1,0
136512,552.55,1,1646,1,2,2,0
769308,290.03,1,1149,1,1,1,0
695243,677.54,1,4107,1,1,1,0
276011,654.21,1,2202,1,1,1,0
615879,402.56,1,4118,1,1,2,1
533672,537.26,1,3497,1,2,2,0
784795,450.62,1,5393,1,1,2,0
872589,429.61,1,1877,1,1,2,0
429824,615.49,2,2585,2,1,1,0
976605,306.51,2,2613,2,2,2,1
433248,641.10,2,4401,2,1,1,0
380669,472.26,2,3771,2,2,2,0
367483,399.39,2,1984,2,2,2,0
398337,410.54,2,3140,2,1,2,0
734773,452.97,2,3243,2,2,2,0
187256,444.33,2,5454,2,1,1,0
949915,582.53,2,4151,2,1,2,0
396096,487.79,2,3881,2,1,1,0
416281,460.33,2,2858,2,2,2,0
152686,547.12,2,3916,2,2,2,1
556145,274.93,2,2431,2,2,2,0
627710,588.71,2,4140,2,2,2,1
610345,491.92,2,5611,2,2,2,0
818599,537.56,2,2705,2,2,2,0
794830,451.46,2,5976,2,1,2,0
100666,494.61,2,4544,2,1,1,0
474777,523.03,2,2537,2,1,2,0
523667,442.59,2,5040,2,1,1,1
979410,498.53,3,1570,3,1,2,0
883255,561.88,3,5709,3,2,2,0
936398,550.51,3,2155,3,1,1,0
419540,337.84,3,5616,3,1,1,0
528420,507.93,3,2477,3,1,2,0
449506,614.99,3,1471,3,1,1,1
408065,432.90,3,5191,3,1,1,0
356522,360.19,3,2119,3,1,2,0
967579,350.02,3,1100,3,1,1,0
694343,565.92,3,5767,3,2,2,1
304682,440.75,3,1440,3,2,2,0
190682,649.64,3,5177,3,1,1,0
977185,565.16,3,1050,3,1,1,0
793589,599.38,3,3985,3,1,2,0
781908,414.79,3,4421,3,1,1,1
924511,363.82,3,4802,3,1,1,0
191071,643.31,3,1106,3,1,1,0
726861,416.98,3,4917,3,1,1,0
771297,431.56,3,3827,3,1,1,1
124104,371.53,3,5290,3,2,2,0
755983,414.80,4,1525,4,1,2,0
329686,637.77,4,5229,4,1,1,0
464450,503.26,4,5131,4,2,2,0
602335,404.72,4,2259,4,1,1,0
937091,632.74,4,2682,4,2,2,0
536573,353.21,4,4789,4,2,2,0
964452,635.92,4,2873,4,2,2,0
573321,486.18,4,4475,4,1,2,1
542512,510.22,4,5012,4,2,2,0
236927,495.47,4,2517,4,2,2,0
868766,731.11,4,2158,4,1,1,0
729149,425.60,4,3222,4,2,2,0
364412,357.81,4,3858,4,1,1,0
268030,418.90,4,1159,4,1,1,1
536781,415.85,4,3451,4,1,2,1
149444,656.70,4,2723,4,2,2,0
565619,513.78,4,5368,4,1,2,1
751263,607.32,4,3328,4,1,2,0
839000,558.86,4,3531,4,2,2,0
797085,463.48,4,5449,4,1,1,1
289037,529.75,5,4161,1,1,1,0
955789,480.83,5,2985,1,1,1,0
140624,518.96,5,5821,1,2,2,0
299319,415.01,5,2836,1,1,1,0
511061,489.52,5,4909,1,2,2,0
941347,448.35,5,1615,1,1,1,0
580315,529.88,5,5859,1,2,2,0
467295,370.89,5,5138,1,1,1,0
451232,430.29,5,1185,1,1,2,0
271181,437.84,5,5862,1,2,2,0
986065,298.20,5,5364,1,2,2,0
216759,423.51,5,1853,1,1,1,0
951052,510.34,5,1731,1,1,1,1
796542,562.03,5,3987,1,1,1,0
196794,487.27,5,2437,1,1,2,0
866628,547.74,5,2579,1,1,1,0
397288,445.46,5,5712,1,1,1,0
227829,439.44,5,1105,1,2,2,0
373231,514.02,5,4000,1,1,2,0
678671,541.86,5,5515,1,1,1,0
829074,563.46,6,4758,2,1,1,1
714638,218.47,6,3650,2,1,2,0
455705,497.50,6,5465,2,1,2,0
879169,586.69,6,4271,2,2,2,0
253382,359.97,6,2816,2,1,2,1
880913,666.52,6,3233,2,1,2,0
630917,671.81,6,1445,2,1,2,1
389464,165.66,6,3229,2,1,1,0
945941,598.93,6,3197,2,1,1,0
652223,468.96,6,1703,2,2,2,0
538193,294.72,6,4713,2,1,1,0
685040,413.43,6,5741,2,1,1,1
951400,568.90,6,1824,2,2,2,0
574727,595.85,6,2471,2,2,2,1
561946,534.73,6,4250,2,1,2,0
406954,586.32,6,4071,2,1,1,0
341862,427.17,6,1953,2,1,1,1
456295,540.35,6,4171,2,1,1,0
807062,416.24,6,2443,2,1,2,0
872634,492.43,6,5060,2,1,2,0
894156,560.61,7,3109,3,1,1,1
755243,672.31,7,5525,3,1,1,0
625201,490.72,7,1289,3,2,2,1
398737,528.72,7,1918,3,1,2,0
569028,628.36,7,2642,3,2,2,0
209599,644.49,7,2322,3,2,2,1
491164,569.57,7,1244,3,1,2,1
470267,421.54,7,2294,3,1,1,0
856007,438.14,7,4681,3,1,1,0
699034,547.08,7,2307,3,1,1,0
815580,385.70,7,4632,3,1,2,0
683855,545.43,7,4890,3,1,2,0
921648,729.23,7,2442,3,1,2,0
336358,461.46,7,5226,3,2,2,1
261483,475.94,7,1773,3,1,2,0
943931,387.80,7,2232,3,2,2,0
837225,594.56,7,2433,3,1,1,0
300380,597.66,7,1470,3,1,2,0
657217,252.96,7,4787,3,1,2,1
269947,475.09,7,2939,3,1,1,0
925905,635.73,8,5822,4,1,1,0
651278,577.90,8,1389,4,1,1,0
278925,566.52,8,1915,4,1,1,0
741953,573.10,8,3502,4,1,1,0
535481,337.40,8,5832,4,1,1,0
370846,552.27,8,1916,4,1,1,0
549294,458.73,8,2206,4,1,1,1
916716,571.74,8,3410,4,1,1,0
631858,544.85,8,4816,4,1,1,0
422580,454.70,8,1847,4,1,1,0
812392,396.25,8,4681,4,1,1,0
848805,452.61,8,1256,4,1,1,0
805524,320.87,8,2862,4,1,1,0
706210,414.85,8,3256,4,1,1,0
426469,369.75,8,5767,4,1,1,0
418912,418.23,8,5381,4,1,1,0
551433,618.94,8,2533,4,1,1,0
847210,531.28,8,1826,4,1,2,0
659730,549.04,8,1579,4,1,1,1
381736,454.87,8,5648,4,1,1,0
372524,500.97,9,5863,1,1,1,0
224361,306.17,9,4279,1,1,1,0
604857,561.64,9,4001,1,1,2,0
546722,409.51,9,1753,1,1,2,0
802323,627.15,9,5115,1,2,2,0
289959,543.70,9,2160,1,1,2,0
295119,515.82,9,3898,1,2,2,1
215625,473.02,9,3559,1,1,1,0
475601,462.83,9,4257,1,2,2,0
477000,347.18,9,3495,1,2,2,0
712425,371.01,9,3889,1,1,2,1
278434,548.39,9,4788,1,2,2,0
850293,286.95,9,2533,1,2,2,0
738816,588.45,9,3764,1,1,1,0
160459,381.41,9,1114,1,2,2,1
330657,346.32,9,2752,1,1,1,1
669471,614.40,9,3472,1,1,1,0
348315,517.98,9,2302,1,1,1,0
422203,570.19,9,4389,1,1,1,0
352863,489.05,9,3402,1,2,2,0
277978,487.86,10,4898,2,1,1,0
292644,633.63,10,3294,2,2,2,1
418436,581.00,10,5017,2,1,2,0
124103,483.46,10,5555,2,1,1,1
783788,463.77,10,5673,2,1,1,0
485463,580.91,10,3542,2,1,1,0
581352,492.93,10,2003,2,1,2,1
786697,666.32,10,3142,2,1,1,0
679420,404.68,10,4721,2,2,2,1
159174,444.20,10,4865,2,1,1,0
939489,458.16,10,5586,2,1,1,0
247800,306.17,10,3861,2,1,1,0
757629,574.23,10,4412,2,2,2,0
930135,510.14,10,1759,2,1,1,0
715690,420.47,10,3697,2,1,1,0
383227,485.23,10,3023,2,2,2,1
278796,451.10,10,2994,2,1,1,0
175721,589.78,10,4946,2,1,1,0
248666,544.53,10,1328,2,2,2,0
571990,384.27,10,4818,2,1,1,0
232336,370.86,1,5562,3,1,2,0
